kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,rata_rata_ketinggian_air,tanggal_kejadian,frekuensi_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Timur,KRAMAT JATI,CAWANG,RW : 003,1,1,0,0,60,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,60,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,RW : 005,1,1,0,0,15,12/6/2020,1,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,0,0,1,0,0,15,12/6/2020,1,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,RW : 01,1,1,0,0,13,12/15/2020,1,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,8,12/15/2020,1,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,13,12/15/2020,1,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,13,12/15/2020,1,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,0,0,1,0,0,15,12/15/2020,1,0,0,0,0,0,0,0,0
Kepulauan Seribu,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,RW : 02,1,1,0,0,5,12/15/2020,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. KAMAL MUARA,"01, 04",2,2,0,0,5,"tgl. 01, 02",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEMBANGAN,KEL. KEMBANGAN UTARA,1,1,1,0,0,55,"tgl. 01, 02",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KALIDERES,KEL. KAMAL,1,1,3,0,0,5,"tgl. 01, 03",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. GROGOL SELATAN,6,1,1,0,0,30,"tgl. 11, 12",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. CIPULIR,"08,10",2,3,0,0,40,"tgl. 16,17",2,0,0,0,0,0,0,0,0
Jakarta Selatan,"KEC, PASAR MINGGU",KEL. PEJATEN TIMUR,"05, 06, 07, 08",4,5,86,171,60,"tgl 16,26",2,0,0,0,0,0,0,0,0
Jakarta Selatan,"KEC, PASAR MINGGU",KEL. CILANDAK TIMUR,3,1,2,0,0,60,"tgl. 19,20",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. PENGEDEGAN,1,1,1,4,12,80,"tgl 16,26",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. RAWAJATI,"07, 04",2,6,0,0,45,"tgl 16,26",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. DUREN TIGA,5,1,4,0,0,45,"tgl. 16,17",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. KALIBATA,9,1,1,0,0,35,"tgl. 16,17",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. TEBET,KEL. KEBON BARU,10,1,1,0,0,8,tgl 16,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. TEBET,KEL. MANGGARAI,1,1,2,0,0,15,tgl. 26,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN BARU,KEL PETOGOGAN,"02,03",2,27,0,0,40,"tgl. 16,17,19,20",4,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. MAMPANG,KEL. KUNINGAN BARAT,3,1,6,0,0,30,"tgl. 16,17",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. JAGAKARSA,KEL. CIPEDAK,4,1,2,0,0,60,tgl. 19,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. CILANDAK,KEL. CILANDAK BARAT,2,1,1,0,0,45,"tgl. 19,20",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. CIPINANG MELAYU,"03, 04",2,13,0,0,50,"tgl. 11, 12",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. PASAR REBO,KEL. PEKAYON,"04, 07",2,5,0,0,40,"tgl. 11, 12",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. CIPINANG MUARA,13,1,3,0,0,30,"tgl. 11, 12",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. KAMPUNG MELAYU,"04, 05, 07, 08",4,26,308,1003,55,"tgl. 16,26",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. BIDARA CINA,"07, 11",2,12,0,0,88,"tgl. 16,17",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC.KRAMAT JATI,KEL BALEKAMBANG,5,1,3,0,0,68,tgl 16,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC.KRAMAT JATI,KEL. CAWANG,"01, 02, 03, 05, 08",5,14,0,0,50,"tgl. 16,26",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC.KRAMAT JATI,KEL. CILILITAN,"06, 07",2,5,0,0,55,"tgl. 16,26",2,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. KAMAL MUARA,"01, 02, 03, 04",4,5,0,0,12,"tgl. 7, 9, 10, 18, 19, 20, 21, 22, 30",9,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. PLUIT,"01, 02, 07, 022",4,6,0,0,22,"tgl. 20, 21, 25, 30",4,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. PEJAGALAN,15,1,1,0,0,13,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. PENJARINGAN,"010, 017",2,2,0,0,8,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. ROROTAN,5,1,1,0,0,15,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. SUKAPURA,12,1,1,0,0,15,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. CILINCING,"06, 09",2,3,0,0,15,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. SEMPER TIMUR,"02, 03, 10, 11",4,11,0,0,18,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. MARUNDA,"02, 07",2,4,0,0,15,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. KELAPA GADING,KEL. PEGANGSAAN DUA,3,1,1,0,0,20,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. KELAPA GADING,KEL. KELAPA GADING BARAT,"015, 016, 20",3,3,0,0,15,tgl.30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. KOJA,KEL. KEL. TUGU SELATAN,4,1,3,0,0,20,tgl.30,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. TANJUNG PRIOK,KEL. TANJUNG PRIOK,"11, 016",2,2,0,0,18,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KALIDERES,KEL. KAMAL,1,1,3,0,0,7,"tgl. 4, 9, 10, 11, 18, 19",6,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KALIDERES,KEL. TEGAL ALUR,3,1,1,0,0,45,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KALIDERES,KEL. PEGADUNGAN,7,1,1,0,0,100,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. DURI KEPA,2,1,1,0,0,25,tgl. 18,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. KEDOYA SELATAN,5,1,1,0,0,35,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. KEDOYA UTARA,8,1,7,0,0,25,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. CENGKARENG TIMUR,3,1,11,0,0,40,"tgl. 25, 31",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. RAWA BUAYA,"01, 02, 04, 11",4,18,0,0,35,"tgl. 25, 30",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. DURI KOSAMBI,"04, 06",2,7,0,0,35,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. KEDAUNG KALI ANGKE,5,1,3,0,0,18,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. GROGOL PETAMBURAN,KEL. WIJAYA KUSUMA,5,1,1,0,0,15,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. GROGOL PETAMBURAN,KEL. JELAMBAR BARU,"01, 05, 07, 09, 12",5,8,0,0,20,"tgl. 25, 30",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEMBANGAN,KEL. KEMBANGAN UTARA,"03, 05, 10",3,7,0,0,18,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. PALMERAH,KEL. JATI PULO,6,1,1,0,0,40,tgl. 12,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. PALMERAH,KEL. KOTA BAMBU UTARA,1,1,1,0,0,20,tgl. 12,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. JATIPADANG,6,1,3,65,240,45,"tgl. 13, 22",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. KAMPUNG MELAYU,"04, 05",2,4,70,213,20,"tgl. 8, 21",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. CAKUNG,KEL. RAWA TERATE,"04, 05",2,2,0,0,23,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Pusat,KEC. SENEN,KEL. KRAMAT,1,1,1,0,0,20,tgl. 26,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. SEMPER TIMUR,"03, 09",2,6,0,0,30,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. KALIBARU,"07, 08, 012",3,3,0,0,30,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. CILINCING,"06, 09",2,4,0,0,30,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. CILINCING,KEL. ROROTAN,5,1,1,0,0,50,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. KELAPA GADING,KEL. PEGANGSAAN DUA,3,1,1,0,0,30,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. KOJA,KEL. RAWA BADAK SELATAN,"01, 04, 011",3,4,0,0,15,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PADEMANGAN,KEL. ANCOL,"05, 010, 012",3,3,0,0,28,"tgl 05,06",2,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. PLUIT,"01, 011, 022",3,7,0,0,40,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. PEJAGALAN,"07, 015",2,2,0,0,23,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. PENJARINGAN,8,1,2,0,0,30,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. KAMAL MUARA,3,1,1,0,0,50,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. TANJUNG PRIOK,KEL. WARAKAS,1,1,4,0,0,50,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. TANJUNG PRIOK,KEL. KEBON BAWANG,2,1,1,0,0,10,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. TANJUNG PRIOK,KEL. SUNGAI BAMBU,10,1,1,0,0,15,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. TANJUNG PRIOK,KEL. TANJUNG PRIOK,"01, 03, 06, 012, 013, 014, 015",7,7,0,0,25,tgl 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. KEDOYA UTARA,"01,02,04,08",4,8,0,0,33,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. KEDOYA SELATAN,2,1,1,0,0,25,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. DURI KEPA,"02, 03, 04, 05, 08, 09, 013",7,8,0,0,30,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. KEDAUNG KALI ANGKE,"01, 02, 03, 04, 05, 06, 07, 08",8,24,29,85,58,tgl. 05,1,0,0,0,0,85,2,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. RAWA BUAYA,"01, 02, 04, 011",4,19,0,0,45,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. CENGKARENG TIMUR,"03, 04, 05, 012, 013, 014, 016",7,44,0,0,30,"tgl. 05, 06",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. CENGKARENG BARAT,"06, 08, 09, 010, 014",5,13,0,0,50,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. KAPUK,"01, 02, 3, 05, 06, 07, 09, 010, 012, 013, 015, 016",12,24,0,0,33,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. GROGOL PETAMBURAN,KEL. JELAMBAR BARU,"01, 02, 03, 04, 05, 06, 010, 012",8,8,0,0,40,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. GROGOL PETAMBURAN,KEL. JELAMBAR,"03, 04, 07",3,3,0,0,35,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KALIDERES,KEL. TEGAL ALUR,"01, 03, 04",3,10,0,0,48,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEMBANGAN,KEL. JOGLO,6,1,1,0,0,15,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEMBANGAN,KEL. KEMBANGAN UTARA,"04, 010",2,6,0,0,35,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEMBANGAN,KEL. KEMBANGAN SELATAN,8,1,1,0,0,20,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. TAMBORA,KEL. JEMBATAN LIMA,2,1,2,0,0,40,tgl. 05,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. RAWAJATI,7,1,1,0,0,20,"tgl. 02, ",1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. CILANDAK TIMUR,3,1,1,0,0,80,tgl 31,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. JATI PADANG,8,1,2,0,0,35,tgl 31,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN BARU,KEL. PETOGOGAN,2,1,4,0,0,60,tgl 31,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. CILANDAK,KEL. PONDOK LABU,10,1,1,0,0,20,tgl 31,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. KAMPUNG MELAYU,"04, 05, 07,08",4,24,286,925,55,"tgl. 02, ",1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. KRAMAT JATI,KEL.CAWANG,"01, 02, 03, 05, 08",5,11,0,0,45,"tgl. 02, ",1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. CIPINANG MELAYU,3,1,5,0,0,8,"tgl. 03, ",1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. CAKUNG,KEL. RAWA TERATE,5,1,1,0,0,15,tgl. 06,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. CAKUNG,KEL. JATINEGARA,8,1,1,0,0,20,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. PASAR REBO,KEL. KALISARI,9,1,1,0,0,50,tgl 31,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. CIRACAS,KEL. CIRACAS,9,1,1,0,0,50,tgl 31,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. JAGAKARSA,KEL. JAGAKARSA,"03, 02",2,4,0,0,20,"tgl.  30 April, 04 Mei",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. PEJATEN TIMUR,"05, 06, 07, 08",4,6,150,355,30,tgl. 06,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. CIPULIR,10,1,1,0,0,15,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. PONDOK PINANG,5,1,1,0,0,20,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. KAMPUNG MELAYU,"04, 05, 07",3,5,0,0,13,"tgl. 06, 16",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. BIDARA CINA,"07, 11",2,4,0,0,25,"tgl. 06, 16",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. CIPINANG MELAYU,"03, 04",2,11,0,0,60,tgl. 30 April,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. TEBET,KEL. KEBON BARU,10,1,2,0,0,20,tgl. 09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. PEJATEN TIMUR,"05, 06, 07, 08",4,6,0,0,80,tgl. 09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. PENGADEGAN,1,1,1,0,0,30,tgl. 09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. KAMPUNG MELAYU,"04, 05, 06, 07, 08",5,22,318,1034,35,tgl. 09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. BIDARA CINA,"07, 11",2,4,73,169,30,tgl. 09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. BALEKAMBANG,5,1,2,0,0,25,tgl. 09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. CAWANG,"03, 05",2,5,0,0,65,tgl. 09 Oktober,1,0,0,0,0,0,0,0,0
Jakarta Utara,KEC. PENJARINGAN,KEL. KAMAL MUARA,4,1,1,0,0,7,"tgl. 20, 22",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. CENGKARENG BARAT,"09, 10, 14",3,17,0,0,40,tgl. 02,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. RAWA BUAYA,"02, 04",2,5,0,0,50,tgl. 28,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. KEDOYA SELATAN,5,1,7,0,0,20,"tgl. 08, 27",2,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEMBANGAN,KEL. KEMBANGAN UTARA,"01, 04",2,2,44,138,75,tgl. 27,1,0,0,0,0,209,1,0,0
Jakarta Barat,KEC. KEMBANGAN,KEL. KEMBANGAN SELATAN,9,1,1,0,0,20,tgl. 27,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN BARU,KEL. PETOGOGAN,"02, 03",2,19,0,0,25,"tgl. 02, 27",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN BARU,KEL. CIPETE UTARA,6,1,3,0,0,60,tgl. 27,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. JATI PADANG,"02, 03, 04, 05, 06",5,1,0,0,35,"tgl. 02, 16, 30",3,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. PEJATEN TIMUR,"05, 06, 07, 08",4,7,380,875,160,"tgl. 24, 26, 27",3,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. PENGADEGAN,"01, 02, 11",3,4,167,639,130,"tgl. 24, 26, 27",3,0,0,0,0,539,3,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. RAWAJATI,"01, 03, 07",3,7,0,0,65,tgl. 26,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PANCORAN,KEL. CIKOKO,1,1,1,0,0,25,tgl. 26,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. TEBET,KEL. KEBON BARU,10,1,3,0,7,30,"tgl. 24, 26",2,1,0,0,0,7,1,0,0
Jakarta Selatan,KEC. TEBET,KEL. MANGGARAI,1,1,2,0,0,75,tgl.24,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. JAGAKARSA,KEL. LENTENG AGUNG,7,1,1,0,0,40,tgl. 26,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. JAGAKARSA,KEL. SRENGSENG SAWAH,1,1,2,0,0,30,tgl. 26,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. JAGAKARSA,KEL. JAGAKARSA,2,1,1,0,0,15,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. MAMPANG PRAPATAN,KEL. BANGKA,2,1,1,0,0,53,tgl. 27,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. PONDOK PINANG,"05, 08",2,4,0,0,35,"tgl. 27, 30 ",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. CIPULIR,10,1,1,0,0,15,tgl. 30,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. CILANDAK,KEL. PONDOK LABU,3,1,2,0,0,30,tgl. 27,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. CIPINANG MELAYU,"02, 03, 04",3,11,0,0,40,"tgl. 02, 13, 30",3,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. KEBON PALA,"01, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",11,51,0,0,30,"tgl. 02, 30",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. MAKASAR,"04, 05, 07",3,13,0,0,55,tgl. 30,1,0,0,0,0,24,1,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. KAMPUNG MELAYU,"04, 05, 06, 07, 08",5,30,738,2312,130,"tgl. 05, 24, 26, 30",4,0,0,0,0,1137,5,0,0
Jakarta Timur,KEC. JATINEGARA,KEL. BIDARA CINA,"04, 05, 06, 07, 11, 12, 14, 15, 16",9,34,1127,3496,120,"tgl. 24, 26",2,1,0,0,0,390,4,0,0
Jakarta Timur,KEC. KRAMAT JATI,KEL. CAWANG,"01, 02, 03, 05, 06, 08, 12",7,20,459,1384,80,"tgl. 24, 26, 30",3,0,0,0,0,1084,4,0,0
Jakarta Timur,KEC. KRAMAT JATI,KEL. BALEKAMBANG,"01, 02, 04, 05",4,8,0,0,50,"tgl. 24, 26",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. KRAMAT JATI,KEL. CILILITAN,"05, 06, 07, 15, 16",5,16,0,0,85,"tgl. 24, 26",2,0,0,0,0,60,1,0,0
Jakarta Timur,KEC. MATRAMAN,KEL. KEBON MANGGIS,4,1,3,0,0,15,tgl. 27,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. CIRACAS,KEL. CIBUBUR,"03, 10, 12",3,10,0,0,15,tgl. 28,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. CIRACAS,KEL. KELAPA DUA WETAN,2,1,2,0,0,20,tgl. 28,1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. CIRACAS,KEL. RAMBUTAN,"02, 03, 05",3,7,0,0,30,tgl. 30,1,0,0,0,0,150,3,0,0
Jakarta Barat,KEC. CENGKARENG,KEL. RAWA BUAYA,11,1,1,0,0,15,tgl. 17,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KEBON JERUK,KEL. SUKABUMI SELATAN,"01, 02, 04, 05, 07, 08",6,6,0,0,60,tgl. 17,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. PALMERAH,KEL. KOTA BAMBU UTARA,6,1,1,0,0,25,tgl. 17,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. PALMERAH,KEL. PALMERAH,5,1,1,0,0,40,tgl. 27,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KALI DERES,KEL. TEGAL ALUR,"01, 08, 03",3,7,210,1264,50,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Barat,KEC. KALI DERES,KEL. KAMAL,6,1,1,0,0,30,tgl. 25,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. PASAR MINGGU,KEL. JATI PADANG,"04, 06, 03, 02, 010",5,8,0,0,40,"tgl. 23, 27",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. PONDOK PINANG,"05, 08",2,8,0,0,50,"tgl. 26, 27",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. CIPULIR,10,1,1,0,0,33,"tgl. 26, 27",2,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN LAMA,KEL. KEBAYORAN LAMA SELATAN,4,1,1,0,0,50,tgl 27,1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. CILANDAK,KEL CILANDAK BARAT,2,1,1,0,0,60,"tgl 27, ",1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. CILANDAK,KEL PONDOK LABU,"01, 03, 07, 010",4,10,0,0,50,"tgl 27, ",1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN BARU,KEL. CIPETE UTARA,"06, 010",2,4,0,0,47,"tgl 27, ",1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN BARU,KEL. PETOGOGAN,3,1,1,0,0,45,"tgl 27, ",1,0,0,0,0,0,0,0,0
Jakarta Selatan,KEC. KEBAYORAN BARU,KEL. GUNUNG,1,1,6,0,0,65,"tgl 27, ",1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. MAKASAR,KEL. KEBON PALA,"06, 04, 05",3,3,0,0,40,"tgl. 23, 27",2,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. KRAMAT JATI,KEL. BATU AMPAR,4,1,1,0,0,40,"tgl 27, ",1,0,0,0,0,0,0,0,0
Jakarta Timur,KEC. KRAMAT JATI,KEL. CAWANG,3,1,2,0,0,50,"tgl 27, ",1,0,0,0,0,0,0,0,0
